bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[17.3, 11.7]",,,,,,,,,,,,3.112236,,,,,,,,,,c162b59b-58d0-4bcf-8f7c-280479585852,204,,,"[15.1, 9.9]",3857262,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Young-Gwon Kim,5604.0,Left Center Back,6,South Korea,791,"['68ed5360-e77a-42d9-9563-1a7c851b20ff', 'c8ae544b-d8fa-4213-8e1c-7b7e40586d47']",46,,,,,,,,,,,,,,,,,South Korea,791,00:03:46.002,Carry,
,,,,,"[6.8, 43.9]",,,,,,,,,,,,3.70564,,,,,,,,,,46ff2288-7336-4915-9a34-390ce14abad1,207,,,"[5.3, 37.4]",3857262,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seung-Gyu Kim,37641.0,Goalkeeper,6,South Korea,791,"['c9d84d85-8579-4b3c-8beb-44ff0bdd4815', 'd0f3133c-ff5b-40a1-b04f-55e72a55b51b']",50,,,,,,,,,,,,,,,,,South Korea,791,00:03:50.811,Carry,
,,,,,"[12.2, 71.7]",,,,,,,,,,,,1.196915,,,,,,,,,,4b5f0b7c-5d9b-4d03-ac39-79fb3d433f20,210,,,"[11.7, 71.3]",3857262,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kyung-Won Kwon,40564.0,Right Center Back,6,South Korea,791,"['34826dd0-62f8-48ed-8444-a74988943ff8', 'cd529ce6-a49a-4ff3-9e83-84ec9e383707']",56,,,,,,,,,,,,,,,,,South Korea,791,00:03:56.330,Carry,
,,,,,"[24.8, 24.6]",,,,,,,,,,,,5.456698,,,,,,,,,,c5b1ee03-c08c-4957-8516-958a6780cc4f,213,,,"[7.1, 45.7]",3857262,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seung-Gyu Kim,37641.0,Goalkeeper,6,South Korea,791,"['1fd19370-1c1d-4a04-b407-7159b417818e', '7110f0c7-8b10-4c32-a33d-93f61fd444bc']",59,,,,,,,,,,,,,,,,,South Korea,791,00:03:59.578,Carry,
,,,,,"[29.7, 28.6]",,,,,,,,,,,,2.145183,,,,,,,,,,ae96a4e8-cd54-49e5-ba05-9e59647f35e4,216,,,"[28.0, 28.3]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Woo-Young Jung,5618.0,Center Defensive Midfield,6,South Korea,791,"['12f25327-12ab-4b4f-b4ed-1a7f1b6e9e3c', '27ca721f-fb07-4340-9f87-9619270ff240']",5,,,,,,,,,,,,,,,,,South Korea,791,00:04:05.874,Carry,
,,,,,"[47.7, 16.2]",,,,,,,,,,,,0.907243,,,,,,,,,,51f8ee94-3c58-4119-9638-2a810639cdb6,227,,,"[50.5, 18.3]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitor Machado Ferreira,34639.0,Left Center Midfield,7,Portugal,780,"['724db46c-caf0-4a7b-b81f-8369c0af0642', 'afc154a2-a0ee-454c-b07e-53b458b0cd07']",35,,,,,,,,,,,,,,,,,Portugal,780,00:04:35.559,Carry,
,,,,,"[43.7, 10.6]",,,,,,,,,,,,1.016754,,,,,,,,,,86bed7fe-2085-439e-91c0-4ad28d6b5498,230,,,"[45.5, 8.4]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,7,Portugal,780,"['5dc06f1a-65bf-48a1-9fab-c43a6bd2b69a', '61a9f187-84ac-4bc6-9d93-95d92b9e1df3', '69a391a8-f7f5-4a29-baea-5dedcbad0a46']",37,,,,,,,,,,,,,,,,,Portugal,780,00:04:37.144,Carry,True
,,,,,"[20.7, 27.1]",,,,,,,,,,,,1.550801,,,,,,,,,,bff271dc-84c3-4fbf-8282-dbe73d883aa7,234,,,"[22.1, 24.2]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,7,Portugal,780,"['330cfbb6-8961-4b1b-8091-5dcc54106f64', '828e24ed-f29e-4e0b-bfad-90a895794e7c']",39,,,,,,,,,,,,,,,,,Portugal,780,00:04:39.903,Carry,
,,,,,"[38.6, 66.2]",,,,,,,,,,,,3.013425,,,,,,,,,,fd4870c9-3d05-43cd-9e76-622bec67c9a7,237,,,"[27.7, 60.4]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,7,Portugal,780,"['9d46902f-4ca3-4762-a2aa-8258fc93da49', 'a3fbdb85-172f-45bf-86f7-7745b80abb32']",43,,,,,,,,,,,,,,,,,Portugal,780,00:04:43.107,Carry,
,,,,,"[106.4, 72.8]",,,,,,,,,,,,1.443327,,,,,,,,,,efbb2e51-8023-4fdc-b306-a191d9c5cc21,240,,,"[98.3, 77.9]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Diogo Dalot Teixeira,16028.0,Right Back,7,Portugal,780,"['05290ce3-ef6c-422b-b943-7c81584a6bfd', '548616b8-d9d3-4a6e-95a3-1e588c088bc4', 'e2339528-eecb-4532-a9c0-e5740d24fd3c']",49,,,,,,,,,,,,,,,,,Portugal,780,00:04:49.204,Carry,True
,,,,,"[117.5, 55.5]",,,,,,,,,,,,2.190111,,,,,,,,,,64a1a572-15a8-49b7-87fa-e1874d7f3ece,244,,,"[106.4, 72.8]",3857262,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Diogo Dalot Teixeira,16028.0,Right Back,7,Portugal,780,"['548616b8-d9d3-4a6e-95a3-1e588c088bc4', '70667b31-adac-4bc2-a81d-fb4f566684b2', 'e2339528-eecb-4532-a9c0-e5740d24fd3c', 'f96ffb19-2d6d-419f-9b98-539a2dec5c96']",50,,,,,,,,,,,,,,,,,Portugal,780,00:04:50.647,Carry,True
,,,,,"[113.9, 7.8]",,,,,,,,,,,,3.444244,,,,,,,,,,dd156a80-a0d3-4198-be8f-1755d298b092,258,,,"[93.2, 27.5]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jae-Sung Lee,5623.0,Right Wing,8,South Korea,791,"['2bc09040-e89d-4ac9-a02c-3ac98a85f208', '97734df0-b58b-45a4-b195-70f7e6d9d550']",9,,,,,,,,,,,,,,,,,South Korea,791,00:06:09.280,Carry,
,,,,,"[99.7, 3.0]",,,,,,,,,,,,0.947802,,,,,,,,,,3b84e2ab-d31a-40b7-8617-47ac514d8205,261,,,"[101.5, 3.8]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jin-Su Kim,40538.0,Left Back,8,South Korea,791,"['9eed44f9-fa2b-4333-b201-0fe8f706d216', 'cbe64cc1-55e3-4155-b0e3-41478b149624']",14,,,,,,,,,,,,,,,,,South Korea,791,00:06:14.007,Carry,
,,,,,"[86.5, 3.6]",,,,,,,,,,,,1.132824,,,,,,,,,,a0d9d98e-22a9-4706-a1b6-3b2cf1be0f7b,266,,,"[84.5, 4.0]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kang-In Lee,22740.0,Left Center Midfield,8,South Korea,791,"['369bd9b9-33b7-4b05-b1af-68dc94572155', '6f592142-045f-46ef-964f-73f3c6c4232c']",17,,,,,,,,,,,,,,,,,South Korea,791,00:06:17.602,Carry,
,,,,,"[99.0, 2.2]",,,,,,,,,,,,1.152465,,,,,,,,,,eab9b7ed-ae0d-49e3-b607-a535b96d8707,269,,,"[98.3, 3.4]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jae-Sung Lee,5623.0,Right Wing,8,South Korea,791,"['a65f3ab1-b96b-436c-ac5c-0e20aaebb456', 'd09d4a26-ed6d-46be-b537-e5d7569087de']",19,,,,,,,,,,,,,,,,,South Korea,791,00:06:19.929,Carry,
,,,,,"[60.7, 10.8]",,,,,,,,,,,,3.335626,,,,,,,,,,37b7e2e3-9994-4fd1-a1c7-6dd8e332515b,278,,,"[67.7, 7.6]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Woo-Young Jung,5618.0,Center Defensive Midfield,8,South Korea,791,"['112d6e2b-3598-4e52-899b-8d6a04a93c23', 'ae7e4583-7d08-4c0a-84ba-aade173a0f2c']",30,,,,,,,,,,,,,,,,,South Korea,791,00:06:30.521,Carry,
,,,,,"[49.8, 58.0]",,,,,,,,,,,,2.606007,,,,,,,,,,0c925310-9467-4038-a7d0-edb11567b330,281,,,"[48.0, 56.2]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyung-Won Kwon,40564.0,Right Center Back,8,South Korea,791,"['4e7c8297-42ee-4035-94d5-063806439fbe', '541ef90d-6448-4137-8224-5358b72cc5e5']",35,,,,,,,,,,,,,,,,,South Korea,791,00:06:35.728,Carry,
,,,,,"[25.6, 31.8]",,,,,,,,,,,,1.380877,,,,,,,,,,1bf4e064-0802-41f9-9d3a-3201d346fe43,284,,,"[24.2, 38.4]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seung-Gyu Kim,37641.0,Goalkeeper,8,South Korea,791,"['a813b87b-b648-4bff-ab87-7886873206a5', 'eb916bc9-962f-4b84-b936-288ca56f5119']",40,,,,,,,,,,,,,,,,,South Korea,791,00:06:40.568,Carry,
,,,,,"[44.8, 7.2]",,,,,,,,,,,,5.148806,,,,,,,,,,18b07c5d-aefb-4746-821d-46e141becadb,287,,,"[38.9, 8.0]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Young-Gwon Kim,5604.0,Left Center Back,8,South Korea,791,"['17995b43-de28-4761-83c3-ee6e45b0ead3', 'a7a7379c-eaa6-485d-8c72-4882309dc0ce']",44,,,,,,,,,,,,,,,,,South Korea,791,00:06:44.124,Carry,
,,,,,"[19.3, 45.6]",,,,,,,,,,,,1.680685,,,,,,,,,,ae55e6af-68fd-4a03-ac44-45cc43106c6c,290,,,"[21.5, 34.2]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seung-Gyu Kim,37641.0,Goalkeeper,8,South Korea,791,"['0aa53024-31f3-4417-bdb1-6ebaa3a222a5', '24591dfe-c765-4135-afd0-5a959a2d67b2']",51,,,,,,,,,,,,,,,,,South Korea,791,00:06:51.620,Carry,
,,,,,"[27.7, 62.6]",,,,,,,,,,,,1.258494,,,,,,,,,,1fb332ca-c032-4f4b-af0e-3bbf1c3f0863,293,,,"[27.3, 62.2]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyung-Won Kwon,40564.0,Right Center Back,8,South Korea,791,"['4b29f0e3-c5c5-410b-96b8-22a28f72a383', '88345192-4156-46bb-8206-cb8968f13ee1']",54,,,,,,,,,,,,,,,,,South Korea,791,00:06:54.506,Carry,
,,,,,"[26.0, 65.3]",,,,,,,,,,,,0.683078,,,,,,,,,,c792d248-8f82-4c84-9410-c2348389b711,298,,,"[27.4, 64.0]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyung-Won Kwon,40564.0,Right Center Back,8,South Korea,791,"['42860cf5-e82a-400f-bc57-1ceae9217efa', 'bd72533b-3fee-4097-99b3-7923199cd7ac']",57,,,,,,,,,,,,,,,,,South Korea,791,00:06:57.766,Carry,
,,,,,"[39.3, 72.3]",,,,,,,,,,,,0.51825,,,,,,,,,,bad823bf-d545-449f-b4c4-cff68a5513e3,301,,,"[38.3, 72.6]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moon-Hwan Kim,40672.0,Right Back,8,South Korea,791,"['34daf618-d447-4433-aaf7-ec30d1e30ed1', '3fd102b0-efaf-49af-b0ba-7d9fe01faa8f']",59,,,,,,,,,,,,,,,,,South Korea,791,00:06:59.453,Carry,
,,,,,"[88.9, 72.9]",,,,,,,,,,,,1.559736,,,,,,,,,,7eb93ac9-04cb-4174-ae92-2ca76a915658,312,,,"[86.1, 73.3]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Right Center Midfield,9,South Korea,791,"['4e462f95-8a6f-4424-ae05-b8475487e9e1', '7576037a-79e9-4df1-a269-a2db0bf7a1cd', 'd67ffe16-c7b0-449f-8963-4cd047d87dc2']",16,,,,,,,,,,,,,,,,,South Korea,791,00:07:16.668,Carry,True
,,,,,"[96.4, 73.7]",,,,,,,,,,,,0.332461,,,,,,,,,,b31483cb-669c-4090-81ec-b781f81814d5,316,,,"[96.6, 73.6]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,9,South Korea,791,"['90dec737-5536-4e64-a2ca-771efa09f4d3', 'de237bf2-28a7-45af-9216-eb25d57fe202']",18,,,,,,,,,,,,,,,,,South Korea,791,00:07:18.787,Carry,
,,,,,"[102.0, 65.4]",,,,,,,,,,,,0.397536,,,,,,,,,,429fd43e-c849-47fc-b2be-fe0ec5c5ee52,319,,,"[99.8, 65.3]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Center Forward,9,South Korea,791,"['26cf12b2-05c9-4936-b417-19b40e07006b', 'd1a9732e-3464-4a46-8af5-1aa84c349b1e']",20,,,,,,,,,,,,,,,,,South Korea,791,00:07:20.019,Carry,
,,,,,"[99.9, 55.4]",,,,,,,,,,,,2.454582,,,,,,,,,,f0cfbf11-6532-411e-b131-1b8c7165a98e,323,,,"[100.2, 67.1]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,9,South Korea,791,"['26a68cd4-a927-40c9-8368-8a23f98ff757', '43c35fd3-f06b-4b69-acce-8d36210c7ea7', '4c928709-8efb-43ca-aa4c-4e8d2720eed1', '80711d43-71a2-4d4c-b388-877f08babed5']",21,,,,,,,,,,,,,,,,,South Korea,791,00:07:21.235,Carry,True
,,,,,"[87.9, 37.4]",,,,,,,,,,,,0.732025,,,,,,,,,,f0a6573d-5626-486b-a2be-a0bd9efe1afd,327,,,"[88.9, 43.5]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kang-In Lee,22740.0,Left Center Midfield,9,South Korea,791,"['48e904b6-9c04-4751-9ebf-fe7f916ed349', 'b471c157-4e7b-461f-8afb-99ee4340ace9']",24,,,,,,,,,,,,,,,,,South Korea,791,00:07:24.540,Carry,
,,,,,"[107.6, 19.0]",,,,,,,,,,,,1.00787,,,,,,,,,,56708a3b-da80-4f57-9e25-bbecce769477,330,,,"[106.1, 17.8]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,9,South Korea,791,"['7629f918-abf8-4c40-ac69-21a644dc5cf7', 'a2b12505-e57e-4372-8802-dca1a1c5afed']",26,,,,,,,,,,,,,,,,,South Korea,791,00:07:26.906,Carry,
,,,,,"[9.4, 47.6]",,,,,,,,,,,,2.299776,,,,,,,,,,f6c87677-2028-4873-b68d-4754a72feae8,338,,,"[4.2, 44.6]",3857262,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,10,Portugal,780,"['23e19d1b-6e5e-45f6-af86-86ddc9fc1358', '96c36bc1-df41-4532-bf3f-90969375978c']",52,,,,,,,,,,,,,,,,,Portugal,780,00:07:52.336,Carry,
,,,,,"[15.4, 42.3]",,,,,,,,,,,,5.129861,,,,,,,,,,79951287-38a8-4347-ba55-22b97086e367,341,,,"[12.9, 50.9]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,11,South Korea,791,"['2d0645a2-c759-4e71-85c2-97b2f85a0501', '807961ed-370f-4720-972c-11cb4dc1dd85']",0,,,,,,,,,,,,,,,,,South Korea,791,00:08:00.534,Carry,
,,,,,"[25.6, 9.9]",,,,,,,,,,,,3.662692,,,,,,,,,,c29e07b0-8b18-4ba4-9fd9-2619bbe4d3cc,344,,,"[17.8, 20.9]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,11,South Korea,791,"['1417fd1d-a861-405a-9218-91ddcda8281a', 'ced3af7c-dd25-4c64-861b-c4bc1c344c88']",7,,,,,,,,,,,,,,,,,South Korea,791,00:08:07.464,Carry,
,,,,,"[10.8, 36.0]",,,,,,,,,,,,4.071638,,,,,,,,,,584c552c-feda-499c-a298-b9b0cac99d31,347,,,"[9.1, 35.2]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,11,South Korea,791,"['6c07e67c-a64c-4f26-a9fe-8a22bb1ae370', '6d085567-85ec-4a7d-bbd9-a86feb249307']",12,,,,,,,,,,,,,,,,,South Korea,791,00:08:12.955,Carry,
,,,,,"[34.4, 5.0]",,,,,,,,,,,,2.63562,,,,,,,,,,1a0593e6-4bbc-4256-9b25-c21fb4709733,350,,,"[24.2, 3.8]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,11,South Korea,791,"['48868501-983a-4a43-ab3d-2db100272693', '83291667-ecce-483a-a9c7-c0db53b14d56']",19,,,,,,,,,,,,,,,,,South Korea,791,00:08:19.540,Carry,
,,,,,"[79.6, 74.7]",,,,,,,,,,,,3.479925,,,,,,,,,,417b85ff-6d25-49e4-bd14-efe9c0d45a99,353,,,"[76.3, 71.5]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,11,South Korea,791,"['37d8b909-eec8-4687-9838-bb5f3febc841', '4746f05c-4f6f-4539-8217-1e508c0e62c6', '5e5169d2-c68a-4fbc-a53f-5840713ee434']",24,,,,,,,,,,,,,,,,,South Korea,791,00:08:24.208,Carry,True
,,,,,"[113.7, 72.6]",,,,,,,,,,,,1.846015,,,,,,,,,,abc1e5db-ec7c-422d-902f-64a9d7bbffd8,357,,,"[104.3, 68.9]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Right Wing,11,South Korea,791,"['43be2c6d-1fcc-4861-93d2-7ddaca3cb8d1', '4e5a6600-1073-42d1-b1a2-3660bfd51e51', '78dffe58-1b7a-4ce7-ade3-ffc66bf07363']",30,,,,,,,,,,,,,,,,,South Korea,791,00:08:30.553,Carry,True
,,,,,"[111.8, 72.7]",,,,,,,,,,,,0.542534,,,,,,,,,,9ca56510-fd37-4410-b575-4318e1f2ef7b,361,,,"[113.7, 72.6]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Right Wing,11,South Korea,791,"['05b94e30-192a-439b-92f8-272a71a2a621', '4e5a6600-1073-42d1-b1a2-3660bfd51e51', '78dffe58-1b7a-4ce7-ade3-ffc66bf07363', 'acbf3c59-753b-424e-89e8-e674169a52a6']",32,,,,,,,,,,,,,,,,,South Korea,791,00:08:32.399,Carry,True
,,,,,"[93.9, 70.9]",,,,,,,,,,,,0.04,,,,,,,,,,f42f09ac-a81f-477c-bd93-0b984772ed41,364,,,"[93.8, 70.3]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Right Center Midfield,11,South Korea,791,"['5d6abcde-6947-46b8-b0a7-0a6525b0270f', 'a081a960-f05f-4b07-9ffb-ea54e347abc7']",34,,,,,,,,,,,,,,,,,South Korea,791,00:08:34.149,Carry,
,,,,,"[73.3, 72.7]",,,,,,,,,,,,1.58503,,,,,,,,,,5b52c6c9-18f9-4932-a3d6-63011f9a16c4,379,,,"[78.7, 73.6]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Right Center Midfield,11,South Korea,791,"['9855e535-4ff2-42e2-9c8b-bf990fcf034c', 'a5673a7e-07c8-487f-aa79-68d73733ed75']",42,,,,,,,,,,,,,,,,,South Korea,791,00:08:42.914,Carry,
,,,,,"[10.8, 45.0]",,,,,,,,,,,,4.50773,,,,,,,,,,d9deb303-ff91-46f2-b128-1d1863c84321,384,,,"[7.8, 46.7]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diogo Meireles Costa,32975.0,Goalkeeper,12,Portugal,780,"['308a6ba4-8989-4e76-8b72-55f542c91662', 'f3d42031-2845-4be9-bac9-b18ba813df34']",50,,,,,,,,,,,,,,,,,Portugal,780,00:08:50.392,Carry,
,,,,,"[26.9, 17.3]",,,,,,,,,,,,3.565466,,,,,,,,,,f7dd8116-0ba3-4b11-b376-bcf2ffc7be6f,387,,,"[22.5, 19.8]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,João Pedro Cavaco Cancelo,7005.0,Left Back,12,Portugal,780,"['52f5f3b9-bb17-4f8b-ac28-7a2bd4ee1931', 'a0c44f7a-da80-48d0-9e22-14577f0c4445']",57,,,,,,,,,,,,,,,,,Portugal,780,00:08:57.511,Carry,
,,,,,"[14.7, 32.0]",,,,,,,,,,,,1.282297,,,,,,,,,,585eb8f3-c8b4-4e4f-87b1-03eeaa101134,390,,,"[14.4, 28.8]",3857262,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,12,Portugal,780,"['ade1aee7-a6ce-41f8-a95c-1352b0ab848a', 'fb990b23-5435-4e9b-8840-8ed30931f34c']",2,,,,,,,,,,,,,,,,,Portugal,780,00:09:02.628,Carry,
,,,,,"[66.5, 34.1]",,,,,,,,,,,,0.763426,,,,,,,,,,9c51e44e-58d9-44b8-8e72-2923c204ae45,396,,,"[66.3, 31.8]",3857262,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Center Defensive Midfield,13,South Korea,791,"['bb0e8279-4ed8-4236-99ec-a4f3dfbedd61', 'f9947005-5ea0-47e3-9e7d-2b0b9510cad4']",10,,,,,,,,,,,,,,,,,South Korea,791,00:09:10.282,Carry,
,,,,,"[68.2, 49.3]",,,,,,,,,,,,2.683041,,,,,,,,,,45218541-9995-47c6-98c0-d0f90a9be293,401,,,"[66.8, 45.3]",3857262,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Right Center Midfield,13,South Korea,791,"['6aeb628e-da09-492e-961f-a7bf5d52167f', 'ea497030-49bb-49a2-98b2-c250851ff185']",13,,,,,,,,,,,,,,,,,South Korea,791,00:09:13.104,Carry,
,,,,,"[39.9, 20.1]",,,,,,,,,,,,0.292452,,,,,,,,,,2ceef1a6-026d-4882-8332-23d72b895632,411,,,"[43.0, 17.3]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyung-Won Kwon,40564.0,Right Center Back,15,South Korea,791,"['e6dd01ff-00df-4f03-8e99-b799d876f614', 'f2c1a880-e1f9-467a-9afb-2a7c292732a6']",18,,,,,,,,,,,,,,,,,South Korea,791,00:10:18.519,Carry,
,,,,,"[11.9, 27.8]",,,,,,,,,,,,3.564117,,,,,,,,,,01281ba2-2389-431f-9a16-7b4cadd747d9,414,,,"[12.3, 29.3]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,15,South Korea,791,"['069f1b19-e8c4-4eaf-9c76-2faea9b5d102', 'f9ea954b-a023-42e6-a692-1c25856f7106']",21,,,,,,,,,,,,,,,,,South Korea,791,00:10:21.264,Carry,
,,,,,"[10.8, 22.3]",,,,,,,,,,,,0.76124,,,,,,,,,,4edcf53c-5b82-464f-a1c2-f658ff981aca,419,,,"[8.9, 23.3]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,15,South Korea,791,"['39053837-a721-4af3-b195-79e5e33483c7', '47d8f3f7-0d5d-4eb0-9fef-ba5b3d05f8dd', 'c3d050a5-f089-4037-9ef9-f6aefbcfce42']",28,,,,,,,,,,,,,,,,,South Korea,791,00:10:28.974,Carry,True
,,,,,"[63.1, 6.8]",,,,,,,,,,,,4.920353,,,,,,,,,,20ba2cce-d276-419e-ad4b-8de85f9cf675,423,,,"[38.5, 5.4]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kang-In Lee,22740.0,Left Center Midfield,15,South Korea,791,"['8b690fef-4a7b-4634-97ed-60bb8cd32468', 'ea9bc1db-5588-472f-9970-80eb40418709']",31,,,,,,,,,,,,,,,,,South Korea,791,00:10:31.290,Carry,
,,,,,"[39.5, 28.8]",,,,,,,,,,,,0.753714,,,,,,,,,,7fd2d7b7-8324-4b0e-befd-e08b5c27e1ef,427,,,"[38.2, 22.6]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,15,South Korea,791,"['1b455ae9-8874-407c-8750-cf5512144279', 'f06aff5f-0aca-47cf-a86d-201204a0aa80']",38,,,,,,,,,,,,,,,,,Portugal,780,00:10:38.826,Carry,
,,,,,"[17.6, 42.1]",,,,,,,,,,,,3.685115,,,,,,,,,,d5ab6263-47a7-49b8-a2e6-386e126fcf54,433,,,"[15.1, 50.3]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,15,South Korea,791,"['0e5f9f28-9639-4776-849e-cbd636491fd8', '2174c370-4dbc-4e8a-8ede-9bc2aec796a7']",46,,,,,,,,,,,,,,,,,South Korea,791,00:10:46.095,Carry,
,,,,,"[38.5, 56.3]",,,,,,,,,,,,2.62314,,,,,,,,,,85fbfc98-2d5f-42fa-99db-096dcbd35ccf,436,,,"[28.0, 50.7]",3857262,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Center Defensive Midfield,15,South Korea,791,"['149b78ad-901d-4efc-a2b4-9d07f63f3972', '792e2388-8822-4407-b662-5f8a5a8735d5']",50,,,,,,,,,,,,,,,,,South Korea,791,00:10:50.973,Carry,
